,Unnamed: 0,name,ID,ALIGN,EYE,HAIR,SEX,ALIVE
264,264,Rachel Leighton (Earth-616),Secret Identity,0,Green Eyes,Brown Hair,Female Characters,Living Characters
265,265,Veranke (Earth-616),No Dual Identity,1,Green Eyes,Green Hair,Female Characters,Deceased Characters
266,266,Nathaniel Essex (Earth-616),Secret Identity,1,Red Eyes,Black Hair,Male Characters,Living Characters
267,267,Anthony Druid (Earth-616),Public Identity,0,Green Eyes,Black Hair,Male Characters,Deceased Characters
268,268,Cassandra Lang (Earth-616),Public Identity,0,Blue Eyes,Blond Hair,Female Characters,Deceased Characters
269,269,Beta Ray Bill (Earth-616),No Dual Identity,0,White Eyes,No Hair,Male Characters,Living Characters
270,270,Samuel Sterns (Earth-616),Public Identity,1,Red Eyes,Black Hair,Male Characters,Deceased Characters
271,271,Leech (Earth-616),Secret Identity,0,White Eyes,No Hair,Male Characters,Living Characters
272,272,Glenn Talbot (Earth-616),No Dual Identity,0,Blue Eyes,Brown Hair,Male Characters,Deceased Characters
273,273,Bug (Earth-616),Public Identity,0,Yellow Eyes,Green Hair,Male Characters,Living Characters
274,274,Peter Petruski (Earth-616),Secret Identity,1,Brown Eyes,Bald,Male Characters,Living Characters
275,275,Julie Power (Earth-616),Secret Identity,0,Blue Eyes,Strawberry Blond Hair,Female Characters,Living Characters
276,276,Giuletta Nefaria (Earth-616),Secret Identity,1,Grey Eyes,Black Hair,Female Characters,Living Characters
277,277,Robert Ralston (Earth-616),No Dual Identity,0,Blue Eyes,Blond Hair,Male Characters,Deceased Characters
278,278,Maximus (Earth-616),Secret Identity,0,Blue Eyes,Black Hair,Male Characters,Living Characters
279,279,Genis-Vell (Earth-616),Public Identity,0,Blue Eyes,Blond Hair,Male Characters,Deceased Characters
280,280,Hisako Ichiki (Earth-616),Secret Identity,0,Black Eyes,Black Hair,Female Characters,Living Characters
281,281,Dmitri Smerdyakov (Earth-616),Secret Identity,1,Variable Eyes,Variable Hair,Male Characters,Living Characters
282,282,Eliot Franklin (Thunderball) (Earth-616),Public Identity,1,Brown Eyes,Black Hair,Male Characters,Living Characters
283,283,X-51 (Earth-616),Known to Authorities Identity,0,Red Eyes,Black Hair,Male Characters,Living Characters
284,284,Madelyne Pryor (Earth-616),Public Identity,1,Green Eyes,Red Hair,Female Characters,Living Characters
285,285,Adolf Hitler (Earth-616),No Dual Identity,1,Brown Eyes,Brown Hair,Male Characters,Deceased Characters
286,286,Herman Schultz (Earth-616),Public Identity,1,Brown Eyes,Brown Hair,Male Characters,Living Characters
287,287,Noriko Ashida (Earth-616),Secret Identity,0,Brown Eyes,Black Hair,Female Characters,Living Characters
288,288,Chen Lu (Earth-616),Secret Identity,1,Brown Eyes,Bald,Male Characters,Living Characters
289,289,Ulysses Klaw (Earth-616),Public Identity,1,Red Eyes,Bald,Male Characters,Deceased Characters
290,290,Cessily Kincaid (Earth-616),Secret Identity,0,Silver Eyes,Red Hair,Female Characters,Living Characters
291,291,Kyle Gibney (Earth-616),Secret Identity,0,Blue Eyes,Blond Hair,Male Characters,Deceased Characters
292,292,Jack Monroe (Earth-616),Public Identity,0,Brown Eyes,Brown Hair,Male Characters,Deceased Characters
293,293,Madeline Joyce (Earth-616),Secret Identity,0,Blue Eyes,Brown Hair,Female Characters,Deceased Characters
294,294,George Tarleton (Earth-616),Public Identity,1,White Eyes,Brown Hair,Male Characters,Living Characters
295,295,Jocasta (Earth-616),No Dual Identity,0,Red Eyes,No Hair,Female Characters,Living Characters
296,296,Peter Wisdom (Earth-616),No Dual Identity,0,Blue Eyes,Black Hair,Male Characters,Living Characters
297,297,Jeffrey Mace (Earth-616),Secret Identity,0,Blue Eyes,Black Hair,Male Characters,Deceased Characters
298,298,Aquaria Neptunia (Earth-616),Secret Identity,0,Blue Eyes,Blond Hair,Female Characters,Living Characters
299,299,Dragon Man (Earth-616),No Dual Identity,0,Grey Eyes,No Hair,Male Characters,Living Characters
300,300,Narya (Earth-616),Secret Identity,0,White Eyes,Blond Hair,Female Characters,Living Characters
301,301,Burglar (Earth-616),Public Identity,1,Blue Eyes,Blond Hair,Male Characters,Deceased Characters
302,302,Dino Manelli (Earth-616),Public Identity,0,,Black Hair,Male Characters,Deceased Characters
303,303,Peter Parker (Kaine) (Earth-616),Secret Identity,0,Hazel Eyes,Brown Hair,Male Characters,Living Characters
304,304,Nightmare (Earth-616),Secret Identity,1,Black Eyes,Black Hair,Male Characters,Living Characters
305,305,Ronan (Earth-616),No Dual Identity,0,Blue Eyes,Brown Hair,Male Characters,Living Characters
306,306,Thomas Halloway (Earth-616),Public Identity,0,Brown Eyes,White Hair,Male Characters,Living Characters
307,307,Jasper Sitwell (Earth-616),Public Identity,0,Blue Eyes,Blond Hair,Male Characters,Deceased Characters
308,308,Frank Payne (Earth-616),Secret Identity,0,,Bald,Male Characters,Living Characters
309,309,Paladin (Earth-616),Secret Identity,0,Brown Eyes,Brown Hair,Male Characters,Living Characters
310,310,Steel (Earth-616),Public Identity,0,,White Hair,Male Characters,Living Characters
311,311,Mad Thinker (Earth-616),Secret Identity,1,Blue Eyes,Brown Hair,Male Characters,Living Characters
312,312,Brian Calusky (Earth-616),Public Identity,1,Blue Eyes,Blond Hair,Male Characters,Living Characters
313,313,Arthur Maddicks (Earth-616),No Dual Identity,0,White Eyes,No Hair,Male Characters,Living Characters
315,315,Isadore Cohen (Earth-616),Public Identity,0,,,Male Characters,Living Characters
316,316,Dormammu (Earth-616),No Dual Identity,1,Yellow Eyes,No Hair,Male Characters,Living Characters
317,317,Makkari (Earth-616),Secret Identity,0,Blue Eyes,Strawberry Blond Hair,Male Characters,Living Characters
318,318,Marlo Chandler (Earth-616),Public Identity,0,Blue Eyes,Red Hair,Female Characters,Living Characters
319,319,Percival Pinkerton (Earth-616),Public Identity,0,Brown Eyes,Grey Hair,Male Characters,Deceased Characters
320,320,Quintavius Quire (Earth-616),Public Identity,0,Brown Eyes,Brown Hair,Male Characters,Living Characters
322,322,Cletus Kasady (Earth-616),Public Identity,1,Green Eyes,No Hair,Male Characters,Living Characters
323,323,Supreme Intelligence (Earth-616),No Dual Identity,0,Yellow Eyes,Green Hair,Male Characters,Living Characters
324,324,Aragorn (Earth-616),No Dual Identity,0,Brown Eyes,White Hair,Male Characters,Living Characters
325,325,Betty Dean (Earth-616),No Dual Identity,0,Blue Eyes,White Hair,Female Characters,Deceased Characters
326,326,Karnilla (Earth-616),Secret Identity,0,Purple Eyes,Black Hair,Female Characters,Living Characters
327,327,Jacqueline Falsworth (Earth-616),Public Identity,0,Blue Eyes,Blond Hair,Female Characters,Living Characters
328,328,Caliban (Earth-616),Secret Identity,0,Black Eyes,No Hair,Male Characters,Deceased Characters
329,329,Isaac Christians (Earth-616),Public Identity,0,Blue Eyes,Black Hair,Male Characters,Living Characters
330,330,Brock Rumlow (Earth-616),Secret Identity,1,Brown Eyes,Black Hair,Male Characters,Living Characters
331,331,Paul Norbert Ebersol (Earth-616),Secret Identity,0,Brown Eyes,Black Hair,Male Characters,Deceased Characters
332,332,Annihilus (Earth-616),No Dual Identity,0,Green Eyes,No Hair,Male Characters,Living Characters
333,333,Red Sonja (Earth-616),Public Identity,0,Brown Eyes,Red Hair,Female Characters,Deceased Characters
334,334,Jonathan Hart (Earth-616),Public Identity,0,Blue Eyes,Brown Hair,Male Characters,Living Characters
335,335,Bambina Arbogast (Earth-616),No Dual Identity,0,Blue Eyes,Black Hair,Female Characters,Living Characters
336,336,Sooraya Qadir (Earth-616),Secret Identity,0,Brown Eyes,Brown Hair,Female Characters,Living Characters
337,337,Zeus Panhellenios (Earth-616),No Dual Identity,0,Blue Eyes,Red Hair,Male Characters,Living Characters
338,338,Randolph Robertson (Earth-616),No Dual Identity,0,Brown Eyes,Black Hair,Male Characters,Living Characters
339,339,Yao (Earth-616),Secret Identity,0,Brown Eyes,Bald,Male Characters,Living Characters
340,340,Agatha Harkness (Earth-616),No Dual Identity,0,Blue Eyes,White Hair,Female Characters,Deceased Characters
342,342,Katherine Bishop (Earth-616),Public Identity,0,Blue Eyes,Black Hair,Female Characters,Living Characters
343,343,Jason Wyngarde (Earth-616),Secret Identity,1,Brown Eyes,Grey Hair,Male Characters,Deceased Characters
344,344,Walter Newell (Earth-616),Public Identity,0,Hazel Eyes,Brown Hair,Male Characters,Living Characters
345,345,Joanna Cargill (Earth-616),Secret Identity,0,Brown Eyes,Black Hair,Female Characters,Living Characters
346,346,Parker Robbins (Earth-616),Secret Identity,1,Brown Eyes,Brown Hair,Male Characters,Living Characters
347,347,Rocket Raccoon (Earth-616),No Dual Identity,0,Brown Eyes,Black Hair,Male Characters,Living Characters
348,348,Lyja (Earth-616),Secret Identity,0,Green Eyes,Green Hair,Female Characters,Living Characters
349,349,Georges Batroc (Earth-616),No Dual Identity,1,Brown Eyes,Black Hair,Male Characters,Living Characters
350,350,Wyatt Wingfoot (Earth-616),Public Identity,0,Brown Eyes,Black Hair,Male Characters,Living Characters
351,351,Henry Camp (Earth-616),Public Identity,1,Brown Eyes,Black Hair,Male Characters,Deceased Characters
352,352,Peter Quill (Earth-616),Secret Identity,0,Blue Eyes,Blond Hair,Male Characters,Living Characters
353,353,Marrow (Sarah) (Earth-616),Secret Identity,0,Blue Eyes,Red Hair,Female Characters,Living Characters
354,354,Vision (Jonas) (Earth-616),Public Identity,0,Gold Eyes,No Hair,Male Characters,Deceased Characters
355,355,William Kaplan (Earth-616),Secret Identity,0,Brown Eyes,Black Hair,Male Characters,Living Characters
356,356,George Stacy (Earth-616),Public Identity,0,Blue Eyes,White Hair,Male Characters,Deceased Characters
357,357,Mari (Earth-616),Public Identity,0,Blue Eyes,Blond Hair,Female Characters,Living Characters
358,358,Todd Arliss (Earth-616),Secret Identity,1,Grey Eyes,No Hair,Male Characters,Living Characters
359,359,Hammerhead (Joseph) (Earth-616),Secret Identity,1,Blue Eyes,Black Hair,Male Characters,Living Characters
360,360,Heinrich Zemo (Earth-616),Public Identity,1,Blue Eyes,Grey Hair,Male Characters,Deceased Characters
361,361,Emil Blonsky (Earth-616),Secret Identity,1,Blue Eyes,Blond Hair,Male Characters,Living Characters
362,362,Arcturus Rann (Earth-616),Public Identity,0,Brown Eyes,Brown Hair,Male Characters,Living Characters
363,363,James Woo (Earth-616),Public Identity,0,Brown Eyes,Black Hair,Male Characters,Living Characters
364,364,Frank Drake (Earth-616),No Dual Identity,0,Blue Eyes,Blond Hair,Male Characters,Living Characters
365,365,Callisto (Earth-616),Secret Identity,0,Blue Eyes,Black Hair,Female Characters,Living Characters
366,366,Dorma (Earth-616),No Dual Identity,0,Blue Eyes,Auburn Hair,Female Characters,Deceased Characters
367,367,Lonnie Lincoln (Earth-616),Public Identity,1,Pink Eyes,White Hair,Male Characters,Living Characters
368,368,Doop (Earth-616),No Dual Identity,0,Variable Eyes,Black Hair,Male Characters,Living Characters
369,369,David Alleyne (Earth-616),Secret Identity,0,Brown Eyes,Black Hair,Male Characters,Living Characters
370,370,Hepzibah (Earth-616),Secret Identity,0,Green Eyes,White Hair,Female Characters,Living Characters
371,371,Charlie Cluster-7 (Earth-616),Secret Identity,0,Blue Eyes,Black Hair,Male Characters,Living Characters
372,372,Samuel Sawyer (Earth-616),Public Identity,0,Blue Eyes,Grey Hair,Male Characters,Deceased Characters
373,373,Jacques Duquesne (Earth-616),Known to Authorities Identity,0,Blue Eyes,Black Hair,Male Characters,Living Characters
374,374,Arcade (Earth-616),Secret Identity,1,Blue Eyes,Red Hair,Male Characters,Living Characters
375,375,Mary Walker (Earth-616),Secret Identity,1,Brown Eyes,Brown Hair,Female Characters,Living Characters
376,376,Miguel Santos (Earth-616),Secret Identity,0,Brown Eyes,Black Hair,Male Characters,Living Characters
377,377,Christopher Summers (Earth-616),Public Identity,0,Brown Eyes,Brown Hair,Male Characters,Living Characters
378,378,Morris Bench (Earth-616),Public Identity,1,Brown Eyes,Brown Hair,Male Characters,Living Characters
379,379,David Cannon (Earth-616),Public Identity,1,Blue Eyes,Brown Hair,Male Characters,Living Characters
380,380,Prosh (Earth-616),Secret Identity,0,Variable Eyes,No Hair,,Living Characters
381,381,Roderick Kingsley (Earth-616),Public Identity,1,Blue Eyes,Grey Hair,Male Characters,Living Characters
382,382,Dominikos Petrakis (Earth-616),Secret Identity,0,Brown Eyes,Brown Hair,Male Characters,Deceased Characters
383,383,St. John Allerdyce (Earth-616),Secret Identity,0,Blue Eyes,Blond Hair,Male Characters,Living Characters
384,384,Mary MacPherran (Earth-616),Secret Identity,1,Blue Eyes,Strawberry Blond Hair,Female Characters,Living Characters
385,385,Rita Wayword (Earth-616),Secret Identity,0,White Eyes,Silver Hair,Female Characters,Living Characters
386,386,Angelo Espinosa (Earth-616),Secret Identity,0,Brown Eyes,Black Hair,Male Characters,Deceased Characters
387,387,Layla Miller (Earth-616),No Dual Identity,0,Green Eyes,Blond Hair,Female Characters,Living Characters
388,388,Leland Owlsley (Earth-616),Public Identity,1,Blue Eyes,Brown Hair,Male Characters,Living Characters
389,389,Karl Lykos (Earth-616),Secret Identity,1,Brown Eyes,Brown Hair,Male Characters,Living Characters
390,390,Jason Macendale Jr. (Earth-616),Secret Identity,1,Brown Eyes,Black Hair,Male Characters,Deceased Characters
391,391,Clay Harder (Earth-616),Public Identity,0,Blue Eyes,Blond Hair,Male Characters,Living Characters
392,392,Frigga (Earth-616),Secret Identity,0,Blue Eyes,White Hair,Female Characters,Living Characters
393,393,Ikaris (Eternal) (Earth-616),Secret Identity,0,Blue Eyes,Blond Hair,Male Characters,Living Characters
394,394,Jack Power (Earth-616),Secret Identity,0,Blue Eyes,Brown Hair,Male Characters,Living Characters
395,395,Katherine Power (Earth-616),Secret Identity,0,Blue Eyes,Strawberry Blond Hair,Female Characters,Living Characters
396,396,Sharon Ventura (Earth-616),Secret Identity,0,Blue Eyes,Red Hair,Female Characters,Living Characters
397,397,Nico Minoru (Earth-616),Secret Identity,0,Brown Eyes,Black Hair,Female Characters,Living Characters
399,399,Idie Okonkwo (Earth-616),Public Identity,0,Blue Eyes,Black Hair,Female Characters,Living Characters
400,400,Robert Frank (Earth-616),Secret Identity,0,Brown Eyes,Grey Hair,Male Characters,Deceased Characters
401,401,Elizabeth Twoyoungmen (Earth-616),Secret Identity,0,Brown Eyes,Black Hair,Female Characters,Living Characters
402,402,Everett Thomas (Earth-616),Secret Identity,0,Brown Eyes,Bald,Male Characters,Deceased Characters
403,403,Danger (Earth-616),No Dual Identity,0,,No Hair,Female Characters,Living Characters
404,404,Dorrek VIII (Earth-616),Public Identity,0,Blue Eyes,Blond Hair,Male Characters,Living Characters
405,405,Amadeus Cho (Earth-616),No Dual Identity,0,Black Eyes,Black Hair,Male Characters,Living Characters
406,406,Phillip Masters (Earth-616),Public Identity,1,Brown Eyes,Bald,Male Characters,Deceased Characters
407,407,Joshua Foley (Earth-616),Secret Identity,0,Blue Eyes,Blond Hair,Male Characters,Living Characters
408,408,Karl Mordo (Earth-616),Secret Identity,1,Brown Eyes,Black Hair,Male Characters,Deceased Characters
409,409,Eternity (Earth-616),Secret Identity,0,Black Eyes,No Hair,,Living Characters
411,411,Leiko Wu (Earth-616),Secret Identity,0,Blue Eyes,Black Hair,Female Characters,Deceased Characters
412,412,Chase Stein (Earth-616),No Dual Identity,0,Blue Eyes,Blond Hair,Male Characters,Living Characters
414,414,Louise Grant (Earth-616),Secret Identity,0,Blue Eyes,Blond Hair,Female Characters,Living Characters
415,415,Grand Vizier (Asgard) (Earth-616),Secret Identity,0,,White Hair,Male Characters,Living Characters
416,416,Pyreus Kril (Earth-616),Secret Identity,0,White Eyes,Yellow Hair,Male Characters,Living Characters
417,417,Acroyear (Earth-616),No Dual Identity,0,Grey Eyes,No Hair,Male Characters,Living Characters
418,418,Yuriko Oyama (Earth-616),Secret Identity,1,Brown Eyes,Black Hair,Female Characters,Living Characters
419,419,Elijah Bradley (Earth-616),Secret Identity,0,Brown Eyes,Bald,Male Characters,Living Characters
420,420,Frankie Raye (Earth-616),Secret Identity,0,Blue Eyes,Red Hair,Female Characters,Living Characters
421,421,Jimaine Szardos (Earth-616),Secret Identity,0,Blue Eyes,Blond Hair,Female Characters,Living Characters
422,422,Bethany Cabe (Earth-616),No Dual Identity,0,Green Eyes,Red Hair,Female Characters,Living Characters
423,423,Phillip Urich (Earth-616),Secret Identity,1,Green Eyes,Brown Hair,Male Characters,Living Characters
424,424,Delroy Garrett Jr. (Earth-616),Secret Identity,0,Brown Eyes,Black Hair,Male Characters,Living Characters
425,425,Anya Corazon (Earth-616),Public Identity,0,Brown Eyes,Brown Hair,Female Characters,Living Characters
426,426,Victoria Hand (Earth-616),No Dual Identity,0,Hazel Eyes,Black Hair,Female Characters,Deceased Characters
427,427,Margaret Carter (Earth-616),Public Identity,0,Blue Eyes,White Hair,Female Characters,Deceased Characters
429,429,Ghost (Earth-616),Secret Identity,0,Blue Eyes,Brown Hair,Male Characters,Living Characters
430,430,Jill Stacy (Earth-616),Public Identity,0,Blue Eyes,Black Hair,Female Characters,Living Characters
431,431,Abigail Brand (Earth-616),Secret Identity,0,Green Eyes,Green Hair,Female Characters,Living Characters
